Gender;Age at enrollment;Application mode;Course;Scholarship holder;Admission grade;Curricular units 1st sem (enrolled);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade)
0;19;17;9500;0;131.4;7;7;13.44285714285714;8;7;13.771428571428572
0;20;18;9500;1;126.8;8;8;14.2;8;8;14.2
0;19;43;9500;1;118.9;7;6;13.55;7;6;13.55
0;35;39;9991;0;160.0;5;5;11.6;5;5;11.166666666666666
0;22;17;9773;0;115.9;6;6;13.571428571428571;6;6;15.285714285714286
0;20;1;9254;1;109.3;6;6;13.833333333333334;6;6;15.0
0;18;1;9670;0;113.9;6;4;11.25;6;4;10.857142857142858
0;18;1;9238;1;121.8;6;5;10.2;6;4;11.25
0;30;7;9500;0;140.0;8;7;15.675714285714283;8;7;15.675714285714283
0;18;18;9238;1;114.7;6;6;10.833333333333334;6;6;12.0
0;20;1;9254;1;120.0;6;6;14.5;6;5;15.0
0;19;1;9238;1;107.3;6;4;10.4;6;4;10.75
0;19;17;9085;0;136.2;5;5;13.0;5;5;13.333333333333334
0;21;1;9556;1;119.5;7;7;12.242857142857144;8;8;14.125
0;21;18;9853;0;106.0;7;7;13.0;7;6;12.5
0;18;1;9670;0;124.1;6;6;14.166666666666666;6;6;13.428571428571429
0;18;1;9147;1;133.2;5;4;14.25;5;4;12.5
0;35;39;9085;0;110.0;5;1;12.0;5;2;10.5
0;21;1;9500;0;114.8;7;4;13.25;7;5;13.82
1;18;1;9500;1;130.0;7;6;13.183333333333332;7;6;13.183333333333332
1;22;17;9070;0;122.6;6;1;11.0;6;0;0.0
1;20;17;9500;1;133.5;7;7;11.9725;8;8;12.65125
0;34;39;9254;0;120.0;6;5;12.4;6;5;12.8
0;33;7;9147;0;120.0;8;5;12.6;7;5;11.25
0;22;1;9500;1;137.3;7;6;13.9;7;6;13.9
0;20;17;9254;1;123.5;6;4;11.5;6;3;11.0
0;35;39;9147;0;131.8;5;4;14.2;5;4;11.857142857142858
0;39;39;9147;0;130.0;5;3;10.666666666666666;5;3;10.666666666666666
0;19;18;9500;0;128.0;7;0;0.0;8;0;0.0
0;36;39;9254;1;95.0;6;6;11.0;6;3;11.333333333333334
0;21;1;9500;1;116.0;8;7;13.957142857142856;8;7;13.957142857142856
0;22;1;9238;0;136.7;6;4;12.5;6;3;13.666666666666666
0;42;39;9238;1;107.5;6;6;13.333333333333334;6;6;15.285714285714286
0;34;39;9119;0;108.4;5;0;0.0;5;0;0.0
0;20;17;9773;0;130.7;6;6;11.666666666666666;6;5;11.6
0;33;44;8014;0;155.9;6;6;15.714285714285714;6;6;15.5
0;20;1;9254;0;106.1;6;5;11.0;6;5;11.4
0;19;1;9670;0;128.6;5;4;12.25;5;4;12.75
0;34;43;9991;0;140.0;10;5;12.2;9;8;12.22222222222222
0;18;1;9147;0;145.0;5;5;13.0;5;5;14.0
0;24;17;8014;1;113.0;6;4;12.0;6;6;13.0
0;18;1;9853;0;137.1;6;6;13.333333333333334;6;6;12.333333333333334
0;20;1;9670;0;119.7;5;3;13.0;5;3;13.0
0;21;17;9500;0;120.5;8;7;12.91;8;7;12.91
0;19;1;9238;1;125.7;6;6;11.0;6;3;11.0
0;19;17;9500;1;125.5;7;6;13.579999999999998;8;8;12.93625
0;18;1;9238;1;124.5;6;4;12.4;6;6;12.5
0;38;39;8014;1;126.0;9;8;12.88888888888889;7;7;13.0
1;21;1;171;0;136.2;12;11;11.545454545454543;11;9;11.7
1;23;43;9147;0;124.2;5;1;10.0;5;0;0.0
0;19;17;9500;0;138.5;8;8;14.34125;8;8;14.34125
0;18;1;9773;0;122.3;6;6;14.142857142857142;6;5;12.0
0;18;1;171;1;126.0;0;0;0.0;0;0;0.0
0;24;39;9003;0;135.4;6;5;11.8;6;4;11.25
0;18;1;9773;1;146.5;6;6;13.333333333333334;6;6;14.166666666666666
0;18;1;9130;0;121.9;6;6;14.5;6;6;12.857142857142858
0;26;7;9991;0;130.0;10;8;12.666666666666666;10;10;13.4
0;19;1;9147;0;115.2;5;1;10.0;5;2;10.0
0;19;18;9670;1;115.2;6;0;0.0;6;0;0.0
0;19;1;9254;0;125.1;6;4;11.0;6;4;12.5
0;20;1;9130;0;108.0;5;2;12.0;5;4;11.0
0;22;1;9254;0;125.9;6;4;10.0;6;2;13.5
0;19;1;9500;0;128.0;7;7;14.20857142857143;8;8;15.127777777777778
0;20;1;9500;0;113.5;7;7;14.30714285714286;8;8;15.0125
0;36;39;9147;0;124.6;5;3;11.0;5;4;13.375
0;29;39;9853;0;116.0;7;0;0.0;6;0;0.0
0;19;17;9238;0;124.9;6;6;12.0;6;4;11.0
0;24;39;9147;0;140.5;5;0;0.0;5;0;0.0
0;27;39;9003;0;179.6;6;0;0.0;6;0;0.0
0;18;17;9773;1;116.1;6;6;13.857142857142858;6;6;14.285714285714286
0;18;17;171;1;139.4;0;0;0.0;0;0;0.0
0;21;17;9556;0;129.0;7;0;0.0;7;0;0.0
0;43;39;9670;1;135.6;6;5;11.0;6;5;13.0
0;18;43;9147;1;147.8;5;5;13.2;5;5;14.4
0;21;18;9085;1;138.0;6;6;13.5;6;3;15.333333333333334
0;26;7;9147;0;150.0;5;0;0.0;5;0;0.0
0;19;1;9500;1;130.8;8;7;14.214285714285714;8;7;14.214285714285714
0;18;1;9085;0;122.6;5;5;13.0;5;5;12.4
0;22;1;9773;0;119.1;6;2;12.0;6;1;10.0
0;27;39;9500;0;111.8;7;0;0.0;8;0;0.0
0;18;1;9147;0;125.0;5;5;12.8;5;5;12.6
0;19;17;9085;0;129.9;5;4;13.6;5;4;12.2
0;18;17;9500;0;131.1;7;7;13.971428571428572;8;8;15.75
0;19;1;9085;1;141.4;6;6;15.0;6;6;14.857142857142858
0;32;39;9085;0;120.0;6;0;0.0;6;0;0.0
0;23;42;9500;0;133.4;26;26;15.07777777777778;17;17;15.023529411764704
0;20;17;9500;0;127.3;7;6;13.383333333333333;7;6;13.383333333333333
0;20;1;171;0;131.8;12;12;13.25;11;10;13.090909090909092
0;19;17;9238;0;114.8;6;5;11.714285714285714;6;2;10.666666666666666
0;18;1;9500;1;132.8;8;8;13.01125;8;8;13.01125
0;21;44;9003;0;140.0;6;3;10.666666666666666;6;4;12.0
0;20;1;9500;1;108.3;7;0;0.0;7;0;0.0
0;22;44;9085;0;150.0;6;6;13.0;6;3;12.666666666666666
0;26;44;9991;0;160.0;5;5;12.0;5;5;11.4
0;20;1;9070;0;131.7;6;6;12.166666666666666;6;5;13.8
0;19;1;9500;0;112.6;7;6;11.85;8;7;13.65
0;31;39;9991;0;111.1;5;4;11.0;5;5;11.2
0;20;43;9500;1;127.5;7;7;12.327777777777778;8;8;11.736
0;20;43;9085;0;120.2;5;4;12.0;5;5;13.428571428571429
0;21;17;9500;0;118.9;7;7;14.428571428571429;8;8;14.511111111111113
0;18;1;9500;0;119.9;7;7;13.78;8;8;12.6125
0;19;17;9500;1;127.3;7;6;13.8;7;6;13.8
0;18;1;9853;1;127.9;7;7;14.857142857142858;7;7;15.142857142857142
0;40;39;9773;0;133.0;6;5;13.0;6;5;12.6
0;18;17;9238;1;114.6;6;6;12.142857142857142;6;6;13.333333333333334
0;18;1;9085;0;144.5;6;6;15.666666666666666;6;6;14.833333333333334
0;19;17;9500;0;125.4;7;5;12.5;8;7;12.166666666666666
0;19;17;9238;1;145.0;6;6;12.833333333333334;6;6;13.166666666666666
0;28;39;9003;0;138.1;6;0;0.0;6;0;0.0
0;20;17;9070;0;124.6;6;6;12.5;6;6;12.666666666666666
0;18;1;9773;0;130.8;6;4;11.25;6;5;13.0
0;18;1;9500;0;140.5;7;6;15.25;7;6;15.25
0;20;1;9085;1;124.1;5;5;14.0;5;3;12.0
0;28;43;9238;0;118.4;16;13;12.076923076923077;13;11;12.090909090909092
0;23;15;9853;0;128.2;16;16;14.625;10;9;14.88888888888889
0;19;1;9853;0;109.5;7;4;10.5;7;2;10.5
0;18;17;9238;1;131.1;6;6;12.833333333333334;6;6;12.166666666666666
0;20;1;9773;1;137.9;6;6;12.5;6;5;11.8
0;20;1;171;0;128.2;12;12;11.23076923076923;11;9;12.77777777777778
0;27;39;9991;0;126.5;5;2;10.5;5;0;0.0
0;18;1;9853;0;120.0;6;3;12.0;6;2;12.0
0;37;39;9556;1;123.0;7;7;10.985714285714286;8;8;12.3
0;42;7;9500;0;130.0;7;5;12.62;7;3;14.166666666666666
0;20;17;9500;0;141.1;7;6;13.0;8;8;14.2125
1;34;39;9119;0;140.0;5;0;0.0;5;0;0.0
1;22;42;9119;0;133.6;5;0;0.0;5;0;0.0
1;39;39;9254;0;123.5;6;6;13.5;6;6;13.333333333333334
1;18;1;9500;1;136.3;7;6;13.516666666666666;7;6;13.516666666666666
1;21;1;9070;1;123.5;6;6;13.166666666666666;6;6;13.285714285714286
1;34;39;9085;0;112.0;6;0;0.0;6;0;0.0
1;22;44;9003;1;160.0;6;6;13.125;6;6;13.0
1;31;39;9003;0;110.0;6;3;14.4;6;0;0.0
1;19;18;9853;0;116.8;6;4;12.0;6;0;0.0
1;19;17;9254;0;109.5;5;0;0.0;5;0;0.0
1;31;39;9556;0;100.0;7;0;0.0;7;0;0.0
0;19;5;9147;0;117.3;5;3;10.8;5;3;10.5
0;30;39;9670;0;130.0;6;0;0.0;6;0;0.0
0;20;51;9500;1;137.8;7;7;16.13142857142857;8;8;15.52222222222222
0;18;17;9500;1;136.5;7;7;14.838571428571427;8;8;14.8
0;31;39;9991;0;138.7;5;3;10.333333333333334;5;3;12.0
0;19;17;9254;0;124.9;6;3;12.0;6;4;11.25
0;43;39;8014;1;140.0;6;0;0.0;5;0;0.0
0;20;17;9254;1;122.6;6;6;13.166666666666666;6;6;14.0
0;19;1;9500;1;129.5;8;8;13.9475;8;8;13.9475
0;22;1;9670;0;155.0;5;3;11.333333333333334;5;0;0.0
0;26;1;8014;0;100.0;8;7;12.75;7;7;12.285714285714286
0;19;18;9147;1;137.6;5;5;12.6;5;5;11.25
0;29;7;9500;0;120.0;8;6;12.25;8;6;12.25
0;20;15;9556;0;114.0;7;0;0.0;7;2;11.666666666666666
0;38;1;9991;1;139.0;5;5;11.0;5;5;11.4
0;41;39;9003;0;110.0;12;12;11.833333333333334;12;9;12.7
0;19;1;9500;0;128.5;8;6;13.066666666666668;8;6;13.066666666666668
0;19;1;9070;0;132.2;6;6;13.833333333333334;6;6;13.875
0;43;7;9500;0;130.0;7;3;13.833333333333334;7;0;0.0
0;19;17;9130;0;129.3;5;5;11.8;5;5;13.2
1;19;1;171;1;128.2;12;12;13.333333333333334;11;10;12.818181818181818
1;18;1;9500;0;130.3;8;8;13.74625;8;8;13.74625
1;19;1;171;0;162.5;0;0;0.0;0;0;0.0
1;38;39;8014;0;130.0;6;0;0.0;6;0;0.0
1;37;7;9130;0;110.0;6;0;0.0;6;0;0.0
0;26;39;9670;1;142.3;6;6;13.333333333333334;6;5;14.5
0;21;17;9238;1;122.0;6;1;10.0;6;5;11.4
0;18;1;9085;1;153.6;6;6;15.666666666666666;6;6;15.285714285714286
0;18;1;9853;0;112.9;7;7;11.857142857142858;7;7;11.857142857142858
0;18;1;9085;0;124.1;5;5;14.5;5;5;13.6
0;19;17;9238;0;129.7;6;6;12.166666666666666;6;6;13.714285714285714
0;18;1;9773;0;110.0;6;5;12.6;6;6;12.0
0;18;17;9500;0;136.3;8;7;12.285714285714286;8;7;12.285714285714286
0;19;17;9238;1;146.0;6;6;12.666666666666666;6;6;13.0
0;19;1;9500;0;129.9;7;0;0.0;8;0;0.0
0;18;1;9254;1;140.9;6;6;12.857142857142858;6;4;13.0
0;18;1;9500;0;135.5;8;7;13.9;8;7;13.9
0;20;1;9500;1;122.0;8;7;13.817142857142857;8;7;13.817142857142857
0;22;53;9556;1;140.0;7;6;13.314285714285717;8;7;12.875
0;18;1;9130;0;163.0;6;0;0.0;6;0;0.0
0;19;17;9254;1;107.4;6;6;12.166666666666666;6;6;12.166666666666666
0;20;1;9254;1;114.3;6;4;11.25;6;3;11.333333333333334
0;19;43;9070;0;140.8;6;5;12.4;6;6;12.75
0;20;1;9773;1;126.3;6;6;14.666666666666666;6;6;14.571428571428571
0;28;39;9085;0;110.0;6;4;12.0;6;4;12.0
0;19;1;9085;0;126.2;6;6;14.0;6;3;12.666666666666666
0;22;42;9003;0;140.0;6;6;12.571428571428571;6;4;13.666666666666666
0;19;1;9085;0;123.0;6;6;15.538461538461538;6;6;12.625
0;18;1;9773;0;157.0;6;0;0.0;6;0;0.0
0;18;5;9130;0;149.7;6;6;15.0;6;6;14.833333333333334
0;22;43;9130;0;140.0;5;4;12.25;5;5;13.285714285714286
0;20;53;9085;0;170.0;11;11;15.692307692307692;9;9;15.555555555555555
0;24;39;9991;1;130.2;5;5;12.285714285714286;5;5;12.75
0;22;17;171;0;135.5;17;12;11.833333333333334;17;11;11.25
0;20;43;8014;0;118.3;6;6;12.166666666666666;6;5;14.0
0;20;1;9556;1;116.3;7;7;11.88888888888889;8;8;11.95625
0;35;7;8014;0;120.0;6;0;0.0;6;0;0.0
0;18;1;9670;1;154.7;5;5;11.8;5;5;12.6
0;19;17;9238;0;132.7;6;6;11.166666666666666;6;6;11.666666666666666
0;18;18;9500;0;130.8;7;7;14.05714285714286;8;8;14.6
0;18;1;9254;0;122.7;6;4;11.75;6;4;10.0
0;31;39;9238;0;130.0;6;6;13.166666666666666;6;6;13.0
0;19;17;9238;1;123.6;6;6;13.5;6;6;14.0
0;20;18;9500;1;116.5;7;7;12.625;8;8;13.0625
0;21;17;9085;0;111.1;6;0;0.0;6;0;0.0
0;18;1;9500;1;136.3;8;7;13.971428571428572;8;7;13.971428571428572
0;18;1;9070;0;129.8;6;2;11.0;6;0;0.0
0;33;39;9991;0;134.7;5;5;12.8;5;5;15.333333333333334
0;18;1;9670;1;131.8;6;6;13.571428571428571;6;5;12.8
0;18;1;171;1;126.8;0;0;0.0;0;0;0.0
0;21;1;9085;0;130.7;5;2;11.5;5;4;11.0
0;19;17;9254;0;109.8;6;4;11.25;6;4;12.0
0;28;7;9991;0;133.9;5;5;13.714285714285714;5;5;13.142857142857142
0;29;39;9147;0;109.9;4;0;0.0;5;0;0.0
0;36;44;9130;0;160.0;6;6;12.0;6;3;14.666666666666666
0;32;39;8014;1;106.5;6;6;12.666666666666666;6;6;13.333333333333334
0;25;39;9500;1;120.0;8;7;13.29;8;7;13.29
0;33;43;9991;0;107.8;10;8;10.375;10;9;10.444444444444445
0;34;43;8014;0;100.0;7;3;12.0;7;1;13.0
0;33;39;8014;0;112.5;6;5;11.4;6;6;11.166666666666666
0;29;43;9991;0;135.5;5;2;13.25;5;3;12.6
0;18;1;9500;0;145.0;7;6;13.861666666666666;8;0;0.0
0;18;1;9773;1;119.0;6;6;12.166666666666666;6;6;12.142857142857142
0;38;7;9238;0;130.0;6;4;13.75;6;6;14.5
0;19;1;9500;1;126.3;7;6;15.433333333333332;7;6;15.433333333333332
0;39;39;8014;1;113.5;6;6;13.833333333333334;6;6;15.5
0;37;43;9991;0;120.0;14;12;11.833333333333334;12;11;11.363636363636363
0;32;17;9556;0;111.3;7;0;0.0;8;0;0.0
0;18;18;9238;0;130.2;1;0;0.0;6;0;0.0
0;20;43;9556;0;140.2;7;7;12.333333333333334;8;8;12.625
0;20;1;9070;0;113.9;6;6;11.166666666666666;6;6;12.166666666666666
0;23;17;9085;1;99.0;6;6;14.666666666666666;6;6;12.428571428571429
0;19;1;9147;0;124.0;5;5;11.2;5;4;11.75
0;18;1;9238;0;138.9;6;6;13.714285714285714;6;6;14.166666666666666
1;19;1;9147;0;130.0;5;5;12.8;5;5;11.444444444444445
0;20;17;9773;0;120.8;6;4;13.25;6;5;11.8
0;19;1;9500;0;127.8;8;6;13.78;8;6;13.78
0;19;17;9500;0;126.0;8;7;15.11;8;7;15.11
0;18;1;9238;0;126.0;6;4;11.0;6;5;11.2
0;20;1;9500;1;138.5;8;7;15.798571428571426;8;7;15.798571428571426
0;20;1;9500;0;119.4;7;7;13.775714285714288;8;8;15.599999999999998
0;24;39;9500;0;101.5;8;7;12.16;8;7;12.16
0;24;39;9556;0;101.5;7;0;0.0;7;0;0.0
0;20;17;9773;0;126.2;6;6;14.333333333333334;6;6;15.5
0;20;1;9070;0;129.8;6;6;11.833333333333334;6;3;13.333333333333334
0;18;1;9085;0;138.4;6;6;14.833333333333334;6;6;12.5
0;18;1;9500;0;129.3;8;7;14.2;8;7;14.2
0;21;1;9085;0;113.1;5;5;12.2;5;5;13.2
0;18;17;9853;0;144.3;6;4;13.0;6;5;13.666666666666666
0;19;17;9500;1;141.0;8;7;12.485714285714286;8;7;12.485714285714286
0;22;7;9085;0;130.0;6;6;17.0;6;6;16.285714285714285
0;19;17;9238;0;117.5;6;5;10.8;6;6;10.166666666666666
0;18;1;9500;0;131.8;7;6;14.716666666666669;7;6;14.716666666666669
0;19;1;9085;1;133.7;5;2;13.5;5;5;11.4
0;24;43;9500;1;115.4;8;7;11.971428571428572;8;7;11.971428571428572
0;19;1;9085;0;129.1;5;3;12.0;5;4;13.5
0;34;1;8014;0;135.5;6;6;12.333333333333334;6;6;11.666666666666666
0;19;17;9085;0;112.4;12;6;15.307692307692308;10;6;13.875
0;18;1;9500;1;130.8;7;6;12.666666666666666;7;6;12.666666666666666
0;19;1;9500;1;131.6;7;7;14.368;8;8;14.44875
0;25;39;9500;0;140.8;8;7;12.084285714285716;8;7;12.084285714285716
0;21;44;9085;0;140.0;12;8;12.25;12;8;12.2
0;18;1;9254;0;114.2;6;5;12.2;6;5;11.6
0;18;1;9238;1;127.3;6;4;11.0;6;6;11.5
0;28;1;8014;0;115.0;6;5;12.8;6;5;11.0
0;18;43;9500;1;118.8;8;7;11.857142857142858;8;7;11.857142857142858
0;41;39;9254;0;125.0;6;6;12.285714285714286;6;5;13.0
0;18;17;9853;0;111.5;6;3;12.333333333333334;6;4;13.5
0;21;17;9238;1;124.2;6;4;11.25;6;4;11.4
0;41;7;9238;0;130.0;6;0;0.0;6;0;0.0
0;32;7;9070;0;120.0;3;2;16.0;3;1;16.0
0;29;43;8014;0;110.0;6;6;11.666666666666666;6;6;11.0
0;24;39;9556;0;113.3;7;5;12.4;8;7;12.15
0;22;43;9556;0;123.5;7;6;10.744444444444444;8;8;11.8375
0;21;1;9238;0;101.0;6;0;0.0;6;0;0.0
0;39;39;9500;0;120.9;7;4;12.0;7;4;12.5625
0;44;39;9085;1;154.6;6;4;12.75;6;2;10.0
0;20;1;9147;0;120.2;5;2;10.0;5;2;11.0
0;21;43;9500;0;146.5;14;12;13.417391304347827;14;12;13.417391304347827
0;18;1;9773;0;160.1;6;6;15.166666666666666;6;6;14.857142857142858
0;34;39;9003;0;150.0;6;5;13.833333333333334;6;5;12.5
0;18;1;9085;0;135.8;5;5;13.333333333333334;5;4;14.8
0;19;1;171;0;143.8;0;0;0.0;0;0;0.0
0;18;1;9853;0;116.8;6;3;11.666666666666666;6;3;10.666666666666666
0;19;1;9085;0;113.9;6;5;15.0;6;6;13.428571428571429
0;18;1;9500;1;118.0;8;7;13.242857142857144;8;7;13.242857142857144
0;19;1;9130;0;150.2;5;1;13.0;5;2;12.5
0;19;1;9500;1;115.1;7;6;13.075;8;7;12.05
0;18;1;9670;1;131.3;6;6;13.5;6;6;13.666666666666666
0;23;44;9991;1;120.0;6;5;11.8;6;6;12.333333333333334
0;18;17;9254;0;110.3;6;5;12.6;6;5;11.8
0;33;43;9853;0;100.0;6;6;12.166666666666666;6;3;11.0
0;19;17;9238;0;110.7;6;6;12.166666666666666;6;6;11.0
0;21;43;171;0;143.4;0;0;0.0;0;0;0.0
0;18;1;9500;0;115.9;7;7;13.557142857142855;8;8;13.2
0;21;18;9991;1;145.0;5;4;12.25;5;4;11.8
0;19;17;9070;0;140.9;6;6;14.333333333333334;6;6;13.5
0;20;1;9773;0;108.4;6;4;10.5;6;4;11.75
0;20;1;9773;0;114.3;4;0;0.0;4;0;0.0
0;20;18;9853;0;110.0;6;4;12.75;6;3;11.333333333333334
0;18;1;9238;1;121.7;6;0;0.0;6;4;11.0
0;18;43;9147;0;123.7;5;1;14.0;5;1;14.0
0;20;1;9500;1;116.5;7;7;14.093333333333332;8;8;15.0
0;21;1;9238;1;155.0;6;6;13.333333333333334;6;6;13.166666666666666
0;19;43;9500;0;129.3;8;7;12.071428571428571;8;7;12.071428571428571
0;18;1;9254;1;121.7;6;6;12.666666666666666;6;6;12.5
0;27;39;9085;0;148.2;6;6;12.125;6;5;12.0
0;21;1;9500;1;125.5;7;7;13.2;8;7;13.2575
0;18;17;9500;1;131.9;7;7;14.15;8;8;14.51125
0;18;17;9853;0;121.8;6;4;13.5;6;3;10.666666666666666
0;28;43;9853;0;107.7;6;0;0.0;5;0;0.0
0;36;39;9556;0;115.5;7;5;12.2;7;3;11.4
0;20;1;9085;0;139.8;5;5;14.8;5;5;14.0
0;19;1;9238;0;133.2;6;5;11.0;6;5;11.4
0;20;1;9991;0;118.4;5;0;0.0;5;0;0.0
0;19;17;9085;0;123.3;5;3;14.0;5;4;11.75
0;28;39;8014;0;134.5;6;5;11.833333333333334;6;6;13.0
0;20;1;9670;0;110.6;5;4;11.75;5;5;11.8
0;28;42;9254;0;154.0;14;12;12.333333333333334;12;8;12.0
0;24;43;9991;0;160.0;10;3;11.666666666666666;10;6;11.833333333333334
0;20;44;9085;0;140.0;6;6;12.666666666666666;6;4;11.5
0;22;17;9853;0;132.5;6;4;12.25;6;5;11.6
0;18;17;9254;1;127.7;6;6;11.285714285714286;6;4;13.5
0;22;1;9147;0;117.5;5;2;11.5;5;0;0.0
0;18;1;9254;1;127.0;6;6;11.666666666666666;6;4;12.25
0;21;1;9500;1;125.5;8;7;13.514285714285714;8;7;13.514285714285714
0;19;17;9773;0;140.5;6;6;13.0;6;6;13.714285714285714
0;22;5;9853;0;118.3;6;3;15.0;6;4;10.25
0;20;1;9500;1;120.8;8;7;12.744285714285716;8;7;12.744285714285716
0;20;1;9147;0;95.0;5;4;11.75;5;5;11.8
0;19;17;8014;0;122.2;6;6;12.166666666666666;6;6;11.666666666666666
0;20;17;171;0;143.9;0;0;0.0;0;0;0.0
0;20;1;9070;1;127.2;6;5;13.4;6;6;12.375
0;20;1;9238;0;120.2;6;5;11.8;6;4;11.5
0;19;1;9500;0;134.8;7;6;13.533333333333331;7;6;13.533333333333331
0;18;1;9254;1;142.6;6;6;14.166666666666666;6;4;14.0
0;18;1;9500;1;147.9;7;7;14.652857142857142;8;8;14.755555555555556
0;19;1;171;0;160.4;0;0;0.0;0;0;0.0
1;20;1;9147;0;134.6;5;5;13.6;5;5;13.0
0;22;1;9254;1;121.0;6;6;12.833333333333334;6;4;13.25
0;18;1;9238;1;142.7;6;6;14.666666666666666;6;6;15.166666666666666
0;19;17;9773;0;115.6;6;6;13.333333333333334;6;6;14.666666666666666
0;20;1;9238;1;130.0;6;5;13.4;6;5;11.4
0;19;1;9500;1;124.3;7;7;13.3125;8;8;15.6375
0;18;1;171;0;137.9;0;0;0.0;0;0;0.0
0;20;1;9773;0;100.0;4;0;0.0;5;0;0.0
0;19;1;9773;1;128.2;6;6;12.333333333333334;6;6;13.5
0;18;17;9773;0;135.0;6;6;13.5;6;6;13.333333333333334
0;18;16;9238;0;121.0;6;5;13.0;6;6;11.833333333333334
0;22;1;9670;0;147.0;5;2;12.5;5;0;0.0
0;18;1;9238;0;149.5;6;6;17.0;6;6;16.0
0;20;1;9238;0;144.4;6;6;13.5;6;6;13.0
0;19;17;9254;0;116.0;6;6;12.714285714285714;6;6;11.833333333333334
0;19;43;9500;1;120.7;7;6;13.0;8;8;13.927272727272726
0;21;44;9238;0;141.8;6;6;12.571428571428571;6;6;13.5
0;19;17;8014;1;119.7;6;4;11.5;6;6;11.5
0;19;1;9238;1;118.4;6;6;13.5;6;6;13.285714285714286
0;45;39;8014;0;134.5;6;5;13.6;6;5;13.0
0;28;39;9085;1;128.2;5;1;12.0;5;0;0.0
0;28;43;9500;0;115.0;7;7;14.95;8;8;14.7375
0;25;39;9991;0;130.0;5;4;11.25;5;4;12.0
0;19;43;9670;0;120.7;6;3;10.666666666666666;6;4;12.25
0;19;1;9500;0;130.5;8;7;14.992857142857142;8;7;14.992857142857142
1;20;1;9147;0;107.4;5;3;10.5;5;4;11.25
1;22;1;9238;0;100.0;6;4;11.25;6;3;11.0
1;20;43;9773;1;125.0;6;6;12.333333333333334;6;6;14.0
1;20;1;9500;0;121.5;7;6;13.016666666666666;7;6;13.016666666666666
1;20;1;9085;0;127.2;5;3;11.333333333333334;5;2;11.5
0;27;39;9085;0;160.0;6;6;16.142857142857142;6;6;14.666666666666666
0;22;51;9085;0;120.0;6;6;14.833333333333334;6;5;13.833333333333334
0;19;1;9500;0;141.5;8;7;13.327142857142857;8;7;13.327142857142857
0;19;17;9238;0;111.4;6;4;11.0;6;2;11.5
0;18;1;9070;0;136.6;6;6;11.714285714285714;6;6;10.375
0;19;1;171;0;154.6;12;12;12.333333333333334;11;10;12.727272727272728
0;20;18;9853;0;111.4;7;0;0.0;6;0;0.0
0;39;43;9991;0;120.1;15;12;11.916666666666666;13;8;11.25
0;37;39;8014;0;100.0;6;6;11.833333333333334;6;6;11.0
0;30;39;9500;0;140.0;7;3;12.333333333333334;7;3;11.666666666666666
0;41;43;9991;0;130.0;10;10;14.3;10;10;14.2
0;40;39;9500;0;100.0;8;5;11.832;8;5;11.832
0;20;1;9147;0;106.1;5;2;10.0;5;0;0.0
0;28;1;9991;0;151.4;5;5;12.0;5;5;11.6
0;19;18;9853;0;113.7;7;5;12.2;7;0;0.0
0;23;1;9670;0;116.5;5;3;11.333333333333334;5;4;11.25
0;18;7;8014;0;120.0;16;13;13.846153846153848;11;9;12.555555555555555
0;24;39;9500;0;122.0;8;7;12.412857142857144;8;7;12.412857142857144
0;21;17;9670;0;117.1;5;3;12.666666666666666;5;4;12.75
0;19;1;9500;0;120.8;8;7;12.545714285714286;8;7;12.545714285714286
0;19;1;9773;0;141.4;6;3;13.0;6;2;14.0
0;48;39;9003;0;110.0;6;0;0.0;6;0;0.0
0;38;43;9991;0;120.0;12;9;12.22222222222222;12;9;13.0
0;19;17;9147;0;120.2;5;5;13.285714285714286;5;5;13.0
1;30;39;9991;0;138.4;5;3;11.666666666666666;5;1;11.0
1;24;44;9003;1;150.0;6;6;13.555555555555555;6;6;12.666666666666666
1;19;17;9773;0;121.8;6;6;13.166666666666666;6;6;12.428571428571429
1;21;44;171;0;140.0;0;0;0.0;0;0;0.0
1;21;1;9254;1;116.3;6;6;11.666666666666666;6;5;12.2
1;19;1;9991;0;131.5;5;4;11.0;5;4;12.25
1;18;17;9070;0;141.0;6;6;13.0;6;1;10.0
1;18;17;9070;1;138.0;6;6;13.666666666666666;6;6;12.0
1;19;17;9119;0;127.5;5;5;14.6;5;5;15.2
1;19;1;9500;1;127.0;8;7;12.514285714285714;8;7;12.514285714285714
1;18;17;9085;0;118.9;5;3;14.0;5;3;12.666666666666666
1;25;1;9254;0;134.5;6;6;13.166666666666666;6;5;12.6
1;18;17;9119;0;133.0;5;4;13.0;5;3;12.333333333333334
1;29;39;9147;0;114.0;5;1;13.0;5;0;0.0
1;21;17;9119;0;116.7;5;1;10.0;5;3;13.666666666666666
1;18;1;9773;1;125.1;6;6;14.333333333333334;6;6;15.333333333333334
1;20;17;9254;1;137.2;6;0;0.0;6;0;0.0
1;27;39;9991;0;111.4;5;1;11.0;5;0;0.0
1;21;1;9085;0;105.0;6;3;11.25;6;0;0.0
1;20;18;9147;0;124.3;5;4;10.75;5;3;10.571428571428571
1;28;39;9147;0;132.0;5;1;11.0;5;0;0.0
