Gender;Age at enrollment;Scholarship holder;Admission grade;Debtor;Curricular units 1st sem (enrolled);Curricular units 1st sem (approved);Curricular units 1st sem (grade);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade)
1;19;0;130.5;0;6;6;14.25;6;6;13.857.142.857.142.800
0;32;0;140.0;1;6;0;0.0;6;0;0.0
0;21;1;117.1;0;6;0;0.0;6;0;0.0
0;19;1;127.5;0;8;7;13.542.857.142.857.100;8;7;13.542.857.142.857.100
0;39;1;126.0;0;9;9;1.311.111.111.111.110;7;7;11.714.285.714.285.700
0;30;0;113.0;0;9;9;12.666.666.666.666.600;7;7;12.142.857.142.857.100
0;18;0;130.1;0;5;4;10.75;5;2;10.0
0;38;0;110.0;0;10;4;10.75;10;2;10.0
0;20;0;135.8;0;6;6;13.666.666.666.666.600;6;6;13.333.333.333.333.300
0;55;0;126.3;0;6;6;13.833.333.333.333.300;6;6;12.833.333.333.333.300
0;53;0;130.0;0;18;17;13.176.470.588.235.200;18;16;13.0
0;54;0;104.0;0;6;4;12.75;6;5;12.6
0;18;1;123.6;0;7;5;12.86;7;5;12.86
0;44;0;121.0;1;8;4;12.0;7;4;12.0
0;28;0;130.5;0;11;9;11.666.666.666.666.600;11;9;12.555.555.555.555.500
0;37;0;180.0;0;14;14;16.5;11;11;1.690.909.090.909.090
0;20;0;112.5;0;10;9;12.333.333.333.333.300;7;7;1.177.777.777.777.770
0;18;0;126.1;0;7;7;1.259.125;8;7;12.820.000.000.000.000
1;19;0;111.8;0;6;4;11.5;6;3;11.0
1;23;1;131.4;0;18;18;11.894.736.842.105.200;13;13;12.923.076.923.076.900
1;22;0;144.3;0;6;0;0.0;6;0;0.0
1;24;0;115.0;0;6;0;0.0;6;0;0.0
1;22;0;120.0;0;6;5;13.0;6;2;11.5
1;26;0;168.6;0;6;0;0.0;6;0;0.0
1;18;0;127.7;0;6;6;15.166.666.666.666.600;6;6;14.833.333.333.333.300
1;24;0;150.0;0;6;4;11.75;6;2;13.5
1;18;0;129.8;0;5;0;0.0;5;1;15.0
1;26;0;135.6;0;0;0;0.0;0;0;0.0
1;27;0;100.0;0;6;3;11.333.333.333.333.300;6;3;14.75
1;20;1;140.0;0;6;5;12.6;6;5;13.2
1;19;0;124.1;0;5;0;0.0;5;1;14.0
1;18;1;131.6;0;6;6;15.5;6;4;15.5
1;18;0;129.0;0;8;7;12.365.714.285.714.200;8;7;12.365.714.285.714.200
1;19;0;135.7;0;6;5;13.2;6;5;13.25
1;34;0;108.0;0;12;7;11.428.571.428.571.400;12;7;11.857.142.857.142.800
1;19;0;110.8;0;6;0;0.0;6;0;0.0
1;19;1;124.5;0;6;4;14.0;6;6;12.333.333.333.333.300
1;30;0;100.0;0;12;3;12.0;12;5;11.8
1;22;0;123.8;0;4;0;0.0;5;3;12.0
1;19;0;131.4;0;5;4;10.0;5;3;11.333.333.333.333.300
1;21;0;118.5;0;5;1;10.0;5;1;10.0
1;22;0;122.0;0;0;0;0.0;0;0;0.0
1;19;1;122.9;0;6;6;11.166.666.666.666.600;6;3;11.666.666.666.666.600
1;20;0;118.7;0;6;4;11.75;6;3;11.333.333.333.333.300
1;35;0;100.0;0;6;3;11.75;6;0;0.0
1;20;0;135.9;0;5;1;10.0;5;1;11.0
1;21;0;138.4;0;5;3;14.0;5;5;12.8
1;27;0;128.2;1;5;0;0.0;5;0;0.0
1;26;0;107.4;0;6;3;12.0;6;0;0.0
1;20;0;129.8;0;6;0;0.0;5;0;0.0
1;28;0;100.0;1;10;8;1.188.888.888.888.880;8;5;11.6
1;19;0;113.0;0;6;6;13.833.333.333.333.300;6;6;13.666.666.666.666.600
1;47;0;107.0;0;5;0;0.0;5;0;0.0
1;55;0;130.0;0;6;5;11.4;6;5;12.4
1;39;0;120.0;0;6;0;0.0;6;2;11.0
1;35;0;120.5;1;17;14;10.642.857.142.857.100;12;12;10.666.666.666.666.600
1;32;0;120.5;0;6;2;11.0;6;0;0.0
1;20;0;137.0;0;6;6;16.833.333.333.333.300;6;6;16.666.666.666.666.600
1;36;0;115.0;0;6;6;13.571.428.571.428.500;6;5;13.2
1;34;1;142.7;1;5;5;14.714.285.714.285.700;5;5;14.375
1;21;0;116.7;0;5;0;0.0;5;0;0.0
1;42;1;136.1;0;5;1;10.0;5;1;11.0
1;25;0;134.3;0;6;1;11.0;6;4;11.75
1;18;1;153.0;0;6;1;11.0;6;0;0.0
1;18;1;132.0;0;6;5;12.0;6;6;12.833.333.333.333.300
1;19;0;129.6;0;6;6;11.125;6;6;11.857.142.857.142.800
1;34;0;105.0;1;6;3;11.333.333.333.333.300;6;2;11.5
1;20;0;130.8;0;6;2;12.0;6;0;0.0
1;20;0;119.7;0;7;0;0.0;7;0;0.0
1;21;0;132.5;0;8;7;14.54;8;7;14.54
1;19;0;130.0;0;6;6;12.166.666.666.666.600;6;4;13.0
1;31;0;120.0;1;5;4;13.5;5;3;11.666.666.666.666.600
1;21;0;150.0;0;6;6;14.75;6;5;14.333.333.333.333.300
1;20;1;115.6;0;5;5;12.375;5;5;11.666.666.666.666.600
1;22;0;119.1;0;7;6;12.733.333.333.333.300;7;6;12.733.333.333.333.300
1;19;0;123.5;0;6;4;12.5;6;0;0.0
1;41;0;120.0;1;5;0;0.0;5;0;0.0
1;27;0;110.0;0;7;0;0.0;7;0;0.0
0;19;0;131.4;0;7;7;1.344.285.714.285.710;8;7;13.771.428.571.428.500
0;20;1;126.8;0;8;8;14.2;8;8;14.2
0;19;1;118.9;0;7;6;13.55;7;6;13.55
0;35;0;160.0;0;5;5;11.6;5;5;11.166.666.666.666.600
0;22;0;115.9;0;6;6;13.571.428.571.428.500;6;6;15.285.714.285.714.200
0;20;1;109.3;0;6;6;13.833.333.333.333.300;6;6;15.0
0;18;0;113.9;1;6;4;11.25;6;4;10.857.142.857.142.800
0;18;1;121.8;0;6;5;10.2;6;4;11.25
0;30;0;140.0;0;8;7;15.675.714.285.714.200;8;7;15.675.714.285.714.200
0;18;1;114.7;1;6;6;10.833.333.333.333.300;6;6;12.0
0;20;1;120.0;0;6;6;14.5;6;5;15.0
0;19;1;107.3;0;6;4;10.4;6;4;10.75
0;19;0;136.2;0;5;5;13.0;5;5;13.333.333.333.333.300
0;21;1;119.5;0;7;7;12.242.857.142.857.100;8;8;14.125
0;21;0;106.0;1;7;7;13.0;7;6;12.5
0;18;0;124.1;0;6;6;14.166.666.666.666.600;6;6;13.428.571.428.571.400
0;18;1;133.2;0;5;4;14.25;5;4;12.5
0;35;0;110.0;0;5;1;12.0;5;2;10.5
0;21;0;114.8;0;7;4;13.25;7;5;13.82
1;18;1;130.0;0;7;6;13.183.333.333.333.300;7;6;13.183.333.333.333.300
1;22;0;122.6;0;6;1;11.0;6;0;0.0
1;20;1;133.5;0;7;7;119.725;8;8;1.265.125
0;34;0;120.0;0;6;5;12.4;6;5;12.8
0;33;0;120.0;0;8;5;12.6;7;5;11.25
0;22;1;137.3;0;7;6;13.9;7;6;13.9
0;20;1;123.5;0;6;4;11.5;6;3;11.0
0;35;0;131.8;0;5;4;14.2;5;4;11.857.142.857.142.800
0;39;0;130.0;0;5;3;10.666.666.666.666.600;5;3;10.666.666.666.666.600
0;19;0;128.0;0;7;0;0.0;8;0;0.0
0;36;1;95.0;0;6;6;11.0;6;3;11.333.333.333.333.300
0;21;1;116.0;0;8;7;13.957.142.857.142.800;8;7;13.957.142.857.142.800
0;22;0;136.7;0;6;4;12.5;6;3;13.666.666.666.666.600
0;42;1;107.5;1;6;6;13.333.333.333.333.300;6;6;15.285.714.285.714.200
0;34;0;108.4;0;5;0;0.0;5;0;0.0
0;20;0;130.7;0;6;6;11.666.666.666.666.600;6;5;11.6
0;33;0;155.9;0;6;6;15.714.285.714.285.700;6;6;15.5
0;20;0;106.1;0;6;5;11.0;6;5;11.4
0;19;0;128.6;1;5;4;12.25;5;4;12.75
0;34;0;140.0;1;10;5;12.2;9;8;1.222.222.222.222.220
0;18;0;145.0;0;5;5;13.0;5;5;14.0
0;24;1;113.0;0;6;4;12.0;6;6;13.0
0;18;0;137.1;0;6;6;13.333.333.333.333.300;6;6;12.333.333.333.333.300
0;20;0;119.7;0;5;3;13.0;5;3;13.0
0;21;0;120.5;0;8;7;12.91;8;7;12.91
0;19;1;125.7;0;6;6;11.0;6;3;11.0
0;19;1;125.5;0;7;6;13.579.999.999.999.900;8;8;1.293.625
0;18;1;124.5;0;6;4;12.4;6;6;12.5
0;38;1;126.0;0;9;8;1.288.888.888.888.880;7;7;13.0
1;21;0;136.2;1;12;11;11.545.454.545.454.500;11;9;11.7
1;23;0;124.2;0;5;1;10.0;5;0;0.0
0;19;0;138.5;0;8;8;1.434.125;8;8;1.434.125
0;18;0;122.3;1;6;6;14.142.857.142.857.100;6;5;12.0
0;18;1;126.0;0;0;0;0.0;0;0;0.0
0;24;0;135.4;0;6;5;11.8;6;4;11.25
0;18;1;146.5;0;6;6;13.333.333.333.333.300;6;6;14.166.666.666.666.600
0;18;0;121.9;0;6;6;14.5;6;6;12.857.142.857.142.800
0;26;0;130.0;0;10;8;12.666.666.666.666.600;10;10;13.4
0;19;0;115.2;1;5;1;10.0;5;2;10.0
0;19;1;115.2;0;6;0;0.0;6;0;0.0
0;19;0;125.1;0;6;4;11.0;6;4;12.5
0;20;0;108.0;1;5;2;12.0;5;4;11.0
0;22;0;125.9;0;6;4;10.0;6;2;13.5
0;19;0;128.0;0;7;7;1.420.857.142.857.140;8;8;15.127.777.777.777.700
0;20;0;113.5;0;7;7;1.430.714.285.714.280;8;8;150.125
0;36;0;124.6;0;5;3;11.0;5;4;13.375
0;29;0;116.0;0;7;0;0.0;6;0;0.0
0;19;0;124.9;0;6;6;12.0;6;4;11.0
0;24;0;140.5;1;5;0;0.0;5;0;0.0
0;27;0;179.6;1;6;0;0.0;6;0;0.0
0;18;1;116.1;0;6;6;13.857.142.857.142.800;6;6;14.285.714.285.714.200
0;18;1;139.4;0;0;0;0.0;0;0;0.0
0;21;0;129.0;0;7;0;0.0;7;0;0.0
0;43;1;135.6;0;6;5;11.0;6;5;13.0
0;18;1;147.8;0;5;5;13.2;5;5;14.4
0;21;1;138.0;0;6;6;13.5;6;3;15.333.333.333.333.300
0;26;0;150.0;0;5;0;0.0;5;0;0.0
0;19;1;130.8;0;8;7;14.214.285.714.285.700;8;7;14.214.285.714.285.700
0;18;0;122.6;0;5;5;13.0;5;5;12.4
0;22;0;119.1;0;6;2;12.0;6;1;10.0
0;27;0;111.8;0;7;0;0.0;8;0;0.0
0;18;0;125.0;0;5;5;12.8;5;5;12.6
0;19;0;129.9;0;5;4;13.6;5;4;12.2
0;18;0;131.1;0;7;7;13.971.428.571.428.500;8;8;15.75
0;19;1;141.4;0;6;6;15.0;6;6;14.857.142.857.142.800
0;32;0;120.0;0;6;0;0.0;6;0;0.0
0;23;0;133.4;0;26;26;1.507.777.777.777.770;17;17;15.023.529.411.764.700
0;20;0;127.3;0;7;6;13.383.333.333.333.300;7;6;13.383.333.333.333.300
0;20;0;131.8;1;12;12;13.25;11;10;13.090.909.090.909.000
0;19;0;114.8;1;6;5;11.714.285.714.285.700;6;2;10.666.666.666.666.600
0;18;1;132.8;0;8;8;1.301.125;8;8;1.301.125
0;21;0;140.0;0;6;3;10.666.666.666.666.600;6;4;12.0
0;20;1;108.3;0;7;0;0.0;7;0;0.0
0;22;0;150.0;0;6;6;13.0;6;3;12.666.666.666.666.600
0;26;0;160.0;0;5;5;12.0;5;5;11.4
0;20;0;131.7;0;6;6;12.166.666.666.666.600;6;5;13.8
0;19;0;112.6;0;7;6;11.85;8;7;13.65
0;31;0;111.1;0;5;4;11.0;5;5;11.2
0;20;1;127.5;1;7;7;12.327.777.777.777.700;8;8;11.736
0;20;0;120.2;0;5;4;12.0;5;5;13.428.571.428.571.400
0;21;0;118.9;0;7;7;14.428.571.428.571.400;8;8;14.511.111.111.111.100
0;18;0;119.9;0;7;7;13.78;8;8;126.125
0;19;1;127.3;0;7;6;13.8;7;6;13.8
0;18;1;127.9;0;7;7;14.857.142.857.142.800;7;7;15.142.857.142.857.100
0;40;0;133.0;0;6;5;13.0;6;5;12.6
0;18;1;114.6;0;6;6;12.142.857.142.857.100;6;6;13.333.333.333.333.300
0;18;0;144.5;0;6;6;15.666.666.666.666.600;6;6;14.833.333.333.333.300
0;19;0;125.4;0;7;5;12.5;8;7;12.166.666.666.666.600
0;19;1;145.0;0;6;6;12.833.333.333.333.300;6;6;13.166.666.666.666.600
0;28;0;138.1;1;6;0;0.0;6;0;0.0
0;20;0;124.6;0;6;6;12.5;6;6;12.666.666.666.666.600
0;18;0;130.8;0;6;4;11.25;6;5;13.0
0;18;0;140.5;0;7;6;15.25;7;6;15.25
0;20;1;124.1;0;5;5;14.0;5;3;12.0
0;28;0;118.4;1;16;13;12.076.923.076.923.000;13;11;12.090.909.090.909.000
0;23;0;128.2;0;16;16;14.625;10;9;1.488.888.888.888.880
0;19;0;109.5;0;7;4;10.5;7;2;10.5
0;18;1;131.1;0;6;6;12.833.333.333.333.300;6;6;12.166.666.666.666.600
0;20;1;137.9;1;6;6;12.5;6;5;11.8
0;20;0;128.2;0;12;12;1.123.076.923.076.920;11;9;1.277.777.777.777.770
0;27;0;126.5;0;5;2;10.5;5;0;0.0
0;18;0;120.0;0;6;3;12.0;6;2;12.0
0;37;1;123.0;0;7;7;10.985.714.285.714.200;8;8;12.3
0;42;0;130.0;0;7;5;12.62;7;3;14.166.666.666.666.600
0;20;0;141.1;0;7;6;13.0;8;8;142.125
1;34;0;140.0;0;5;0;0.0;5;0;0.0
1;22;0;133.6;0;5;0;0.0;5;0;0.0
1;39;0;123.5;0;6;6;13.5;6;6;13.333.333.333.333.300
1;18;1;136.3;0;7;6;13.516.666.666.666.600;7;6;13.516.666.666.666.600
1;21;1;123.5;0;6;6;13.166.666.666.666.600;6;6;13.285.714.285.714.200
1;34;0;112.0;0;6;0;0.0;6;0;0.0
1;22;1;160.0;0;6;6;13.125;6;6;13.0
1;31;0;110.0;0;6;3;14.4;6;0;0.0
1;19;0;116.8;0;6;4;12.0;6;0;0.0
1;19;0;109.5;0;5;0;0.0;5;0;0.0
1;31;0;100.0;0;7;0;0.0;7;0;0.0
0;19;0;117.3;0;5;3;10.8;5;3;10.5
0;30;0;130.0;0;6;0;0.0;6;0;0.0
0;20;1;137.8;0;7;7;1.613.142.857.142.850;8;8;1.552.222.222.222.220
0;18;1;136.5;0;7;7;14.838.571.428.571.400;8;8;14.8
0;31;0;138.7;0;5;3;10.333.333.333.333.300;5;3;12.0
0;19;0;124.9;0;6;3;12.0;6;4;11.25
0;43;1;140.0;0;6;0;0.0;5;0;0.0
0;20;1;122.6;0;6;6;13.166.666.666.666.600;6;6;14.0
0;19;1;129.5;0;8;8;139.475;8;8;139.475
0;22;0;155.0;0;5;3;11.333.333.333.333.300;5;0;0.0
0;26;0;100.0;0;8;7;12.75;7;7;12.285.714.285.714.200
0;19;1;137.6;0;5;5;12.6;5;5;11.25
0;29;0;120.0;0;8;6;12.25;8;6;12.25
0;20;0;114.0;0;7;0;0.0;7;2;11.666.666.666.666.600
0;38;1;139.0;0;5;5;11.0;5;5;11.4
0;41;0;110.0;0;12;12;11.833.333.333.333.300;12;9;12.7
0;19;0;128.5;0;8;6;13.066.666.666.666.600;8;6;13.066.666.666.666.600
0;19;0;132.2;1;6;6;13.833.333.333.333.300;6;6;13.875
0;43;0;130.0;0;7;3;13.833.333.333.333.300;7;0;0.0
0;19;0;129.3;0;5;5;11.8;5;5;13.2
1;19;1;128.2;0;12;12;13.333.333.333.333.300;11;10;12.818.181.818.181.800
1;18;0;130.3;0;8;8;1.374.625;8;8;1.374.625
1;19;0;162.5;0;0;0;0.0;0;0;0.0
1;38;0;130.0;0;6;0;0.0;6;0;0.0
1;37;0;110.0;0;6;0;0.0;6;0;0.0
0;26;1;142.3;0;6;6;13.333.333.333.333.300;6;5;14.5
0;21;1;122.0;0;6;1;10.0;6;5;11.4
0;18;1;153.6;0;6;6;15.666.666.666.666.600;6;6;15.285.714.285.714.200
0;18;0;112.9;0;7;7;11.857.142.857.142.800;7;7;11.857.142.857.142.800
0;18;0;124.1;0;5;5;14.5;5;5;13.6
0;19;0;129.7;0;6;6;12.166.666.666.666.600;6;6;13.714.285.714.285.700
0;18;0;110.0;0;6;5;12.6;6;6;12.0
0;18;0;136.3;0;8;7;12.285.714.285.714.200;8;7;12.285.714.285.714.200
0;19;1;146.0;1;6;6;12.666.666.666.666.600;6;6;13.0
0;19;0;129.9;0;7;0;0.0;8;0;0.0
0;18;1;140.9;0;6;6;12.857.142.857.142.800;6;4;13.0
0;18;0;135.5;0;8;7;13.9;8;7;13.9
0;20;1;122.0;0;8;7;13.817.142.857.142.800;8;7;13.817.142.857.142.800
0;22;1;140.0;0;7;6;13.314.285.714.285.700;8;7;12.875
0;18;0;163.0;0;6;0;0.0;6;0;0.0
0;19;1;107.4;0;6;6;12.166.666.666.666.600;6;6;12.166.666.666.666.600
0;20;1;114.3;0;6;4;11.25;6;3;11.333.333.333.333.300
0;19;0;140.8;0;6;5;12.4;6;6;12.75
0;20;1;126.3;0;6;6;14.666.666.666.666.600;6;6;14.571.428.571.428.500
0;28;0;110.0;0;6;4;12.0;6;4;12.0
0;19;0;126.2;0;6;6;14.0;6;3;12.666.666.666.666.600
0;22;0;140.0;0;6;6;12.571.428.571.428.500;6;4;13.666.666.666.666.600
0;19;0;123.0;0;6;6;15.538.461.538.461.500;6;6;12.625
0;18;0;157.0;0;6;0;0.0;6;0;0.0
0;18;0;149.7;0;6;6;15.0;6;6;14.833.333.333.333.300
0;22;0;140.0;0;5;4;12.25;5;5;13.285.714.285.714.200
0;20;0;170.0;0;11;11;15.692.307.692.307.600;9;9;15.555.555.555.555.500
0;24;1;130.2;0;5;5;12.285.714.285.714.200;5;5;12.75
0;22;0;135.5;1;17;12;11.833.333.333.333.300;17;11;11.25
0;20;0;118.3;0;6;6;12.166.666.666.666.600;6;5;14.0
0;20;1;116.3;0;7;7;1.188.888.888.888.880;8;8;1.195.625
0;35;0;120.0;0;6;0;0.0;6;0;0.0
0;18;1;154.7;0;5;5;11.8;5;5;12.6
0;19;0;132.7;0;6;6;11.166.666.666.666.600;6;6;11.666.666.666.666.600
0;18;0;130.8;0;7;7;1.405.714.285.714.280;8;8;14.6
0;18;0;122.7;0;6;4;11.75;6;4;10.0
0;31;0;130.0;0;6;6;13.166.666.666.666.600;6;6;13.0
0;19;1;123.6;0;6;6;13.5;6;6;14.0
0;20;1;116.5;0;7;7;12.625;8;8;130.625
0;21;0;111.1;0;6;0;0.0;6;0;0.0
0;18;1;136.3;0;8;7;13.971.428.571.428.500;8;7;13.971.428.571.428.500
0;18;0;129.8;0;6;2;11.0;6;0;0.0
0;33;0;134.7;0;5;5;12.8;5;5;15.333.333.333.333.300
0;18;1;131.8;0;6;6;13.571.428.571.428.500;6;5;12.8
0;18;1;126.8;0;0;0;0.0;0;0;0.0
0;21;0;130.7;1;5;2;11.5;5;4;11.0
0;19;0;109.8;0;6;4;11.25;6;4;12.0
0;28;0;133.9;0;5;5;13.714.285.714.285.700;5;5;13.142.857.142.857.100
0;29;0;109.9;0;4;0;0.0;5;0;0.0
0;36;0;160.0;1;6;6;12.0;6;3;14.666.666.666.666.600
0;32;1;106.5;0;6;6;12.666.666.666.666.600;6;6;13.333.333.333.333.300
0;25;1;120.0;0;8;7;13.29;8;7;13.29
0;33;0;107.8;0;10;8;10.375;10;9;10.444.444.444.444.400
0;34;0;100.0;0;7;3;12.0;7;1;13.0
0;33;0;112.5;0;6;5;11.4;6;6;11.166.666.666.666.600
0;29;0;135.5;1;5;2;13.25;5;3;12.6
0;18;0;145.0;0;7;6;13.861.666.666.666.600;8;0;0.0
0;18;1;119.0;0;6;6;12.166.666.666.666.600;6;6;12.142.857.142.857.100
0;38;0;130.0;0;6;4;13.75;6;6;14.5
0;19;1;126.3;0;7;6;15.433.333.333.333.300;7;6;15.433.333.333.333.300
0;39;1;113.5;0;6;6;13.833.333.333.333.300;6;6;15.5
0;37;0;120.0;0;14;12;11.833.333.333.333.300;12;11;11.363.636.363.636.300
0;32;0;111.3;0;7;0;0.0;8;0;0.0
0;18;0;130.2;0;1;0;0.0;6;0;0.0
0;20;0;140.2;0;7;7;12.333.333.333.333.300;8;8;12.625
0;20;0;113.9;0;6;6;11.166.666.666.666.600;6;6;12.166.666.666.666.600
0;23;1;99.0;0;6;6;14.666.666.666.666.600;6;6;12.428.571.428.571.400
0;19;0;124.0;0;5;5;11.2;5;4;11.75
0;18;0;138.9;0;6;6;13.714.285.714.285.700;6;6;14.166.666.666.666.600
1;19;0;130.0;0;5;5;12.8;5;5;11.444.444.444.444.400
0;20;0;120.8;0;6;4;13.25;6;5;11.8
0;19;0;127.8;0;8;6;13.78;8;6;13.78
0;19;0;126.0;0;8;7;15.11;8;7;15.11
0;18;0;126.0;0;6;4;11.0;6;5;11.2
0;20;1;138.5;0;8;7;15.798.571.428.571.400;8;7;15.798.571.428.571.400
0;20;0;119.4;0;7;7;13.775.714.285.714.200;8;8;15.599.999.999.999.900
0;24;0;101.5;0;8;7;12.16;8;7;12.16
0;24;0;101.5;0;7;0;0.0;7;0;0.0
0;20;0;126.2;0;6;6;14.333.333.333.333.300;6;6;15.5
0;20;0;129.8;0;6;6;11.833.333.333.333.300;6;3;13.333.333.333.333.300
0;18;0;138.4;0;6;6;14.833.333.333.333.300;6;6;12.5
0;18;0;129.3;0;8;7;14.2;8;7;14.2
0;21;0;113.1;0;5;5;12.2;5;5;13.2
0;18;0;144.3;0;6;4;13.0;6;5;13.666.666.666.666.600
0;19;1;141.0;0;8;7;12.485.714.285.714.200;8;7;12.485.714.285.714.200
0;22;0;130.0;0;6;6;17.0;6;6;16.285.714.285.714.200
0;19;0;117.5;0;6;5;10.8;6;6;10.166.666.666.666.600
0;18;0;131.8;0;7;6;14.716.666.666.666.600;7;6;14.716.666.666.666.600
0;19;1;133.7;0;5;2;13.5;5;5;11.4
0;24;1;115.4;0;8;7;11.971.428.571.428.500;8;7;11.971.428.571.428.500
0;19;0;129.1;0;5;3;12.0;5;4;13.5
0;34;0;135.5;0;6;6;12.333.333.333.333.300;6;6;11.666.666.666.666.600
0;19;0;112.4;0;12;6;15.307.692.307.692.300;10;6;13.875
0;18;1;130.8;0;7;6;12.666.666.666.666.600;7;6;12.666.666.666.666.600
0;19;1;131.6;0;7;7;14.368;8;8;1.444.875
0;25;0;140.8;0;8;7;12.084.285.714.285.700;8;7;12.084.285.714.285.700
0;21;0;140.0;0;12;8;12.25;12;8;12.2
0;18;0;114.2;0;6;5;12.2;6;5;11.6
0;18;1;127.3;0;6;4;11.0;6;6;11.5
0;28;0;115.0;0;6;5;12.8;6;5;11.0
0;18;1;118.8;0;8;7;11.857.142.857.142.800;8;7;11.857.142.857.142.800
0;41;0;125.0;0;6;6;12.285.714.285.714.200;6;5;13.0
0;18;0;111.5;0;6;3;12.333.333.333.333.300;6;4;13.5
0;21;1;124.2;0;6;4;11.25;6;4;11.4
0;41;0;130.0;1;6;0;0.0;6;0;0.0
0;32;0;120.0;0;3;2;16.0;3;1;16.0
0;29;0;110.0;0;6;6;11.666.666.666.666.600;6;6;11.0
0;24;0;113.3;0;7;5;12.4;8;7;12.15
0;22;0;123.5;0;7;6;10.744.444.444.444.400;8;8;118.375
0;21;0;101.0;0;6;0;0.0;6;0;0.0
0;39;0;120.9;0;7;4;12.0;7;4;125.625
0;44;1;154.6;0;6;4;12.75;6;2;10.0
0;20;0;120.2;0;5;2;10.0;5;2;11.0
0;21;0;146.5;0;14;12;13.417.391.304.347.800;14;12;13.417.391.304.347.800
0;18;0;160.1;0;6;6;15.166.666.666.666.600;6;6;14.857.142.857.142.800
0;34;0;150.0;1;6;5;13.833.333.333.333.300;6;5;12.5
0;18;0;135.8;0;5;5;13.333.333.333.333.300;5;4;14.8
0;19;0;143.8;1;0;0;0.0;0;0;0.0
0;18;0;116.8;0;6;3;11.666.666.666.666.600;6;3;10.666.666.666.666.600
0;19;0;113.9;0;6;5;15.0;6;6;13.428.571.428.571.400
0;18;1;118.0;0;8;7;13.242.857.142.857.100;8;7;13.242.857.142.857.100
0;19;0;150.2;0;5;1;13.0;5;2;12.5
0;19;1;115.1;0;7;6;13.075;8;7;12.05
0;18;1;131.3;0;6;6;13.5;6;6;13.666.666.666.666.600
0;23;1;120.0;0;6;5;11.8;6;6;12.333.333.333.333.300
0;18;0;110.3;0;6;5;12.6;6;5;11.8
0;33;0;100.0;0;6;6;12.166.666.666.666.600;6;3;11.0
0;19;0;110.7;0;6;6;12.166.666.666.666.600;6;6;11.0
0;21;0;143.4;0;0;0;0.0;0;0;0.0
0;18;0;115.9;0;7;7;13.557.142.857.142.800;8;8;13.2
0;21;1;145.0;0;5;4;12.25;5;4;11.8
0;19;0;140.9;0;6;6;14.333.333.333.333.300;6;6;13.5
0;20;0;108.4;0;6;4;10.5;6;4;11.75
0;20;0;114.3;0;4;0;0.0;4;0;0.0
0;20;0;110.0;0;6;4;12.75;6;3;11.333.333.333.333.300
0;18;1;121.7;0;6;0;0.0;6;4;11.0
0;18;0;123.7;0;5;1;14.0;5;1;14.0
0;20;1;116.5;0;7;7;14.093.333.333.333.300;8;8;15.0
0;21;1;155.0;0;6;6;13.333.333.333.333.300;6;6;13.166.666.666.666.600
0;19;0;129.3;0;8;7;12.071.428.571.428.500;8;7;12.071.428.571.428.500
0;18;1;121.7;0;6;6;12.666.666.666.666.600;6;6;12.5
0;27;0;148.2;1;6;6;12.125;6;5;12.0
0;21;1;125.5;0;7;7;13.2;8;7;132.575
0;18;1;131.9;0;7;7;14.15;8;8;1.451.125
0;18;0;121.8;1;6;4;13.5;6;3;10.666.666.666.666.600
0;28;0;107.7;1;6;0;0.0;5;0;0.0
0;36;0;115.5;0;7;5;12.2;7;3;11.4
0;20;0;139.8;0;5;5;14.8;5;5;14.0
0;19;0;133.2;0;6;5;11.0;6;5;11.4
0;20;0;118.4;0;5;0;0.0;5;0;0.0
0;19;0;123.3;0;5;3;14.0;5;4;11.75
0;28;0;134.5;0;6;5;11.833.333.333.333.300;6;6;13.0
0;20;0;110.6;0;5;4;11.75;5;5;11.8
0;28;0;154.0;0;14;12;12.333.333.333.333.300;12;8;12.0
0;24;0;160.0;0;10;3;11.666.666.666.666.600;10;6;11.833.333.333.333.300
0;20;0;140.0;0;6;6;12.666.666.666.666.600;6;4;11.5
0;22;0;132.5;0;6;4;12.25;6;5;11.6
0;18;1;127.7;0;6;6;11.285.714.285.714.200;6;4;13.5
0;22;0;117.5;1;5;2;11.5;5;0;0.0
0;18;1;127.0;0;6;6;11.666.666.666.666.600;6;4;12.25
0;21;1;125.5;0;8;7;13.514.285.714.285.700;8;7;13.514.285.714.285.700
0;19;0;140.5;0;6;6;13.0;6;6;13.714.285.714.285.700
0;22;0;118.3;0;6;3;15.0;6;4;10.25
0;20;1;120.8;0;8;7;12.744.285.714.285.700;8;7;12.744.285.714.285.700
0;20;0;95.0;0;5;4;11.75;5;5;11.8
0;19;0;122.2;1;6;6;12.166.666.666.666.600;6;6;11.666.666.666.666.600
0;20;0;143.9;0;0;0;0.0;0;0;0.0
0;20;1;127.2;0;6;5;13.4;6;6;12.375
0;20;0;120.2;0;6;5;11.8;6;4;11.5
0;19;0;134.8;0;7;6;13.533.333.333.333.300;7;6;13.533.333.333.333.300
0;18;1;142.6;0;6;6;14.166.666.666.666.600;6;4;14.0
0;18;1;147.9;0;7;7;14.652.857.142.857.100;8;8;14.755.555.555.555.500
0;19;0;160.4;0;0;0;0.0;0;0;0.0
1;20;0;134.6;0;5;5;13.6;5;5;13.0
